row_index,new_name,FuelType,current_pm,eia_pm,changed
1829,Central Antelope Dry Ranch C_CADRC,Solar Photovoltaic,PVe,PVe,false
1830,Elevation Solar C_ELVSC,Solar Photovoltaic,PVe,PVe,false
1831,RE Astoria_ASTR1,Solar Photovoltaic,PVe,PVe,false
1832,RE Astoria 2_ASTR2,Solar Photovoltaic,PVe,PVe,false
1833,Enerparc CA2 LLC_ECA22,Solar Photovoltaic,PVe,PVe,false
1834,Columbia Solar Energy LLC_GEN1,Solar Photovoltaic,PVe,PVe,false
1835,Morelos del Sol_MORLS,Solar Photovoltaic,PVe,PVe,false
1836,Little Rock Pham Solar_PV1,Solar Photovoltaic,PVe,PVe,false
1837,SunE Rochester_RCHTR,Solar Photovoltaic,PVe,PVe,false
1838,CA Flats Solar 130 LLC_GEN01,Solar Photovoltaic,PVe,PVe,false
1839,CA Flats Solar 150 LLC_GEN01,Solar Photovoltaic,PVe,PVe,false
1840,Tequesquite Landfill Solar PV Project_RPU1,Solar Photovoltaic,PVe,PVe,false
1841,Frontier Solar LLC_FTRS,Solar Photovoltaic,PVe,PVe,false
1842,Cuyama Solar LLC_GEN01,Solar Photovoltaic,PVe,PVe,false
1843,Golden Hills Wind_GE,Onshore Wind Turbine,WT,WT,false
1844,Lindberg FIeld Solar_SDIA2,Solar Photovoltaic,PVe,PVe,false
1845,Lindberg FIeld Solar_SDIAA,Solar Photovoltaic,PVe,PVe,false
1846,Lindberg FIeld Solar_SDIAB,Solar Photovoltaic,PVe,PVe,false
1847,CED Avenal_AVCA,Solar Photovoltaic,PVe,PVe,false
1848,CED Ducor 1_DU1CA,Solar Photovoltaic,PVe,PVe,false
1849,CED Ducor 2_DU2CA,Solar Photovoltaic,PVe,PVe,false
1850,CED Ducor 3_DU3CA,Solar Photovoltaic,PVe,PVe,false
1851,CED Ducor 4_DU4CA,Solar Photovoltaic,PVe,PVe,false
1852,AVS Lancaster 1_PV1,Solar Photovoltaic,PVe,PVe,false
1853,US-TOPCO (Soccer Center)_PV1,Solar Photovoltaic,PVe,PVe,false
1854,Kingbird B Solar LLC_GEN01,Solar Photovoltaic,PVe,PVe,false
1855,Blythe Solar II LLC_BLCK4,Solar Photovoltaic,PVe,PVe,false
1856,Blythe Solar II LLC_BLCK5,Solar Photovoltaic,PVe,PVe,false
1857,Blythe Solar II LLC_BLCK6,Solar Photovoltaic,PVe,PVe,false
1858,Blythe Solar II LLC_BLCK7,Solar Photovoltaic,PVe,PVe,false
1859,Blythe Solar 110 LLC_BLCK1,Solar Photovoltaic,PVe,PVe,false
1860,Blythe Solar 110 LLC_BLCK2,Solar Photovoltaic,PVe,PVe,false
1861,Blythe Solar 110 LLC_BLCK3,Solar Photovoltaic,PVe,PVe,false
1862,UCI Fuel Cell_MB-16,Other Natural Gas,OT,FC,true
1863,Lemoore 1_LEPV1,Solar Photovoltaic,PVe,PVe,false
1864,Building F_BLDGF,Solar Photovoltaic,PVe,PVe,false
1865,Building G_BLDGG,Solar Photovoltaic,PVe,PVe,false
1866,Buidling L_BLDG1,Solar Photovoltaic,PVe,PVe,false
1867,Dulles_DULLE,Solar Photovoltaic,PVe,PVe,false
1868,Freeway Springs_FSPRI,Solar Photovoltaic,PVe,PVe,false
1869,Solverde 1_SOLV1,Solar Photovoltaic,PVe,PVe,false
1870,Antelope DSR 1_DSR1,Solar Photovoltaic,PVe,PVe,false
1871,Antelope DSR 2_DSR2,Solar Photovoltaic,PVe,PVe,false
1872,Whitethorn Solar LLC_GEN1,Solar Photovoltaic,PVe,PVe,false
1873,Zero Waste Energy Development Co LLC_ZWED1,Other Waste Biomass,ST,IC,true
1874,Zero Waste Energy Development Co LLC_ZWED2,Other Waste Biomass,ST,IC,true
1875,Equinix San Jose_EQXOO,Other Natural Gas,OT,FC,true
1876,Intel Santa Clara_NTL00,Other Natural Gas,OT,FC,true
1877,Genentech-Oceanside Hybrid_BA1,Batteries,BA,BA,false
1878,Genentech-Oceanside Hybrid_PV1,Solar Photovoltaic,PVe,PVe,false
1879,RE Garland_PV2,Solar Photovoltaic,PVe,PVe,false
1880,Midway Solar Farm II_MSF2,Solar Photovoltaic,PVe,PVe,false
1881,Algonquin SKIC 10 Solar LLC_SKI10,Solar Photovoltaic,PVe,PVe,false
1882,Weymouth Solar Plant_1,Solar Photovoltaic,PVe,PVe,false
1883,Weymouth Solar Plant_2,Solar Photovoltaic,PVe,PVe,false
1884,Castor Solar_CASTR,Solar Photovoltaic,PVe,PVe,false
1885,Antelope Big Sky Ranch_ABSR,Solar Photovoltaic,PVe,PVe,false
1886,Summer Solar LLC_SUMSL,Solar Photovoltaic,PVe,PVe,false
1887,Central Antelope Dry Ranch B LLC_CADRB,Solar Photovoltaic,PVe,PVe,false
1888,Portal Ridge Solar B LLC_GEN01,Solar Photovoltaic,PVe,PVe,false
1889,Portal Ridge Solar C LLC_GEN01,Solar Photovoltaic,PVe,PVe,false
1890,Midway Solar Farm III_MSF3,Solar Photovoltaic,PVe,PVe,false
1891,Willow Spring Solar LLC_GEN01,Solar Photovoltaic,PVe,PVe,false
1892,Midway Solar Farm 1_MSF1,Solar Photovoltaic,PVe,PVe,false
1893,Santa Rita Jail Fuel Cell_MB-18,Other Natural Gas,OT,FC,true
1894,RE Garland A_PV1,Solar Photovoltaic,PVe,PVe,false
1895,Munro Valley Solar_MUN,Solar Photovoltaic,PVe,PVe,false
1896,CA Dept of Public Health at Richmond_PV1,Solar Photovoltaic,PVe,PVe,false
1897,Corcoran_PVCR,Solar Photovoltaic,PVe,PVe,false
1898,Bayshore Solar B LLC_BSHRB,Solar Photovoltaic,PVe,PVe,false
1899,Bayshore Solar C LLC_BSHRC,Solar Photovoltaic,PVe,PVe,false
1900,Bayshore Solar A LLC_BSHRA,Solar Photovoltaic,PVe,PVe,false
1901,Springbok 3 Solar Farm Hybrid_SB3BS,Batteries,BA,BA,false
1902,Springbok 3 Solar Farm Hybrid_SB3SF,Solar Photovoltaic,PVe,PVe,false
1903,Valley Center_PV1,Solar Photovoltaic,PVe,PVe,false
1904,Granger_PV1,Solar Photovoltaic,PVe,PVe,false
1905,Solar Blythe 2_PV1,Solar Photovoltaic,PVe,PVe,false
1906,Borrego Springs Energy Storage_SES1,Batteries,BA,BA,false
1907,Borrego Springs Energy Storage_SES2,Batteries,BA,BA,false
1908,Pala Energy Storage Yard_SES1,Batteries,BA,BA,false
1909,Pala Energy Storage Yard_SES2,Batteries,BA,BA,false
1910,Canyon Crest Academy_SES,Batteries,BA,BA,false
1911,El Cajon Energy Storage_SES,Batteries,BA,BA,false
1912,Escondido Energy Storage_SES,Batteries,BA,BA,false
1913,North City - Landfill Gas Engine North_NCEP,Landfill Gas,OT,IC,true
1914,Golden Fields Solar I LLC_RS1,Solar Photovoltaic,PVe,PVe,false
1915,Solar Star California XLI LLC_RS1,Solar Photovoltaic,PVe,PVe,false
1916,Voyager Wind I_VYGR1,Onshore Wind Turbine,WT,WT,false
1917,Mira Loma Energy Storage Facility_013A,Batteries,BA,BA,false
1918,Mira Loma Energy Storage Facility_013B,Batteries,BA,BA,false
1919,San Joaquin Solar_SJ1A,Solar Photovoltaic,PVe,PVe,false
1920,San Joaquin Solar_SJ1B,Solar Photovoltaic,PVe,PVe,false
1921,SEPV Imperial Dixieland West_SESI2,Solar Photovoltaic,PVe,PVe,false
1922,SEPV Imperial Dixieland East_SESI1,Solar Photovoltaic,PVe,PVe,false
1923,Millikan BESS_PE101,Batteries,BA,BA,false
1924,PVN Milliken LLC_PV,Solar Photovoltaic,PVe,PVe,false
1925,Valley Sanitary District WTP Solar_PV1,Solar Photovoltaic,PVe,PVe,false
1926,Colgreen North Shore Solar Farm_CNS1,Solar Photovoltaic,PVe,PVe,false
1927,Genentech Vacaville Meter No1_PV1,Solar Photovoltaic,PVe,PVe,false
1928,Genentech Vacaville Meter No1_PV2,Solar Photovoltaic,PVe,PVe,false
1929,US GSA - Sacramento_PV1,Solar Photovoltaic,PVe,PVe,false
1930,Dept of General Services -FTB_PV1,Solar Photovoltaic,PVe,PVe,false
1931,Solar Star California XLIV LLC_PB1,Solar Photovoltaic,PVe,PVe,false
1932,Westmont 300B_W5328,Solar Photovoltaic,PVe,PVe,false
1933,Verwey-Hanford Dairy Digester No1_3,Other Waste Biomass,ST,IC,true
1934,Hyperion Treatment Plant CHP Plant_CTG1,Other Waste Biomass,ST,GT,true
1935,Hyperion Treatment Plant CHP Plant_CTG2,Other Waste Biomass,ST,GT,true
1936,Hyperion Treatment Plant CHP Plant_STG1,Other Waste Biomass,ST,GT,true
1937,Glendale Battery Energy Storage System_2BESS,Batteries,BA,BA,false
1938,Whitney Point Solar_WS532,Solar Photovoltaic,PVe,PVe,false
1939,CSUF State College_PV1,Solar Photovoltaic,PVe,PVe,false
1940,CSUF Nutwood Solar_PV1,Solar Photovoltaic,PVe,PVe,false
1941,NextEra Westside PV_WS526,Solar Photovoltaic,PVe,PVe,false
1942,Lindberg Field Solar 2_PV1,Solar Photovoltaic,PVe,PVe,false
1943,Ramona Solar Energy_1,Solar Photovoltaic,PVe,PVe,false
1944,SCDA Solar 1_SCAIR,Solar Photovoltaic,PVe,PVe,false
1945,Marin Clean Energy Solar One_MCES1,Solar Photovoltaic,PVe,PVe,false
1946,Pacific Ethanol Stockton Cogen Plant_PESCT,Natural Gas Fired Combustion Turbine,GT,GT,false
1947,Foundation CDCR LAC_WTG1,Onshore Wind Turbine,WT,WT,false
1948,Vanadium Redox Flow Battery Plant_VRF,Batteries,BA,BA,false
1949,Manteca Land PV_MANT1,Solar Photovoltaic,PVe,PVe,false
1950,Delano Land 1_DELA1,Solar Photovoltaic,PVe,PVe,false
1951,Bakersfield PV 1_BAKE1,Solar Photovoltaic,PVe,PVe,false
1952,Bakersfield Industrial PV 1_BIND1,Solar Photovoltaic,PVe,PVe,false
1953,Intel Folsom Phase 3_PV1,Solar Photovoltaic,PVe,PVe,false
1954,AT&T Holger_AT057,Other Natural Gas,OT,FC,true
1955,AT&T Anaheim_AT058,Other Natural Gas,OT,FC,true
1956,Sacramento Regional County Sanitation PV_PV1,Solar Photovoltaic,PVe,PVe,false
1957,Green Beanworks C PV_GBWXC,Solar Photovoltaic,PVe,PVe,false
1958,Green Beanworks D PV_GBWXD,Solar Photovoltaic,PVe,PVe,false
1959,Golden Hills North Wind Energy Center_1,Onshore Wind Turbine,WT,WT,false
1960,Westmont 300A_W5531,Solar Photovoltaic,PVe,PVe,false
1961,USPS PV_USPS1,Solar Photovoltaic,PVe,PVe,false
1962,Antelope Expansion 2_ANTX2,Solar Photovoltaic,PVe,PVe,false
1963,Antelope DSR 3_ADSR3,Solar Photovoltaic,PVe,PVe,false
1964,Port of LA Solar FiT Project_W4885,Solar Photovoltaic,PVe,PVe,false
1965,Green Beanworks B PV_GBWXB,Solar Photovoltaic,PVe,PVe,false
1966,Westmont 400A_W5691,Solar Photovoltaic,PVe,PVe,false
1967,Westmont 400B_W5694,Solar Photovoltaic,PVe,PVe,false
1968,Valencia 1 Solar CA_VAL1,Solar Photovoltaic,PVe,PVe,false
1969,One Ten Partners PV_OTP,Solar Photovoltaic,PVe,PVe,false
1970,Merced 1 PV_MRCD1,Solar Photovoltaic,PVe,PVe,false
1971,Madera 1 PV_MDRA1,Solar Photovoltaic,PVe,PVe,false
1972,Foundation California Training Facility_WTG1,Onshore Wind Turbine,WT,WT,false
1973,Foundation Mann Packing_WTG1,Onshore Wind Turbine,WT,WT,false
1974,Foundation SaIinas Valley State Prison_WTG1,Onshore Wind Turbine,WT,WT,false
1975,Gaskell West 1 Solar Facility_PV1,Solar Photovoltaic,PVe,PVe,false
1976,Vandenberg Solar Project_VBERG,Solar Photovoltaic,PVe,PVe,false
1977,ABEC No2 dba West-Star Dairy_GEN1,Other Waste Biomass,ST,IC,true
1978,ABEC No3 dba Lakeview Dairy_GEN1,Other Waste Biomass,ST,IC,true
1979,ABEC No4 dba CE&S Dairy_GEN1,Other Waste Biomass,ST,IC,true
1980,Voyager Wind II_VYGR2,Onshore Wind Turbine,WT,WT,false
1981,Voyager Wind III_VYGR3,Onshore Wind Turbine,WT,WT,false
1982,Voyager Wind IV_VYGR4,Onshore Wind Turbine,WT,WT,false
1983,Westmont 301_W5791,Solar Photovoltaic,PVe,PVe,false
1984,Westmont 401_W5792,Solar Photovoltaic,PVe,PVe,false
1985,Stenner Creek Solar_CPOLY,Solar Photovoltaic,PVe,PVe,false
1986,CDCR (CA) - Corcoran State Prison_CORSP,Solar Photovoltaic,PVe,PVe,false
1987,CDCR (CA) - Wasco State Prison_WASCO,Solar Photovoltaic,PVe,PVe,false
1988,Kilroy Solar_KILRO,Solar Photovoltaic,PVe,PVe,false
1989,Vista Energy Storage System_VISTA,Batteries,BA,BA,false
1990,USG 1_USG1,Solar Photovoltaic,PVe,PVe,false
1991,USG 2_USG2,Solar Photovoltaic,PVe,PVe,false
1992,Folsom SP and CSP Sacramento_FOLSM,Solar Photovoltaic,PVe,PVe,false
1993,Aerolease_APLEX,Solar Photovoltaic,PVe,PVe,false
1994,HEBT WLA 1_WLA01,Batteries,BA,BA,false
1995,HEBT Irvine 1_IRV01,Batteries,BA,BA,false
1996,HEBT Irvine 1_IRV1W,Batteries,BA,BA,false
1997,HEBT Irvine 2_IRV06,Batteries,BA,BA,false
1998,HEBT Irvine 2_IRV2W,Batteries,BA,BA,false
1999,Wistaria Ranch Solar_WICA,Solar Photovoltaic,PVe,PVe,false
2000,SunSelect1_1,Natural Gas Internal Combustion Engine,IC,IC,false
2001,SunSelect1_2,Natural Gas Internal Combustion Engine,IC,IC,false
2002,Stage Gulch Solar_5001,Solar Photovoltaic,PVe,PVe,false
2003,Lavio Solar_5002,Solar Photovoltaic,PVe,PVe,false
2004,Target Shafter_RPU2,Solar Photovoltaic,PVe,PVe,false
2005,Soboba Community Solar Project_SCSP1,Solar Photovoltaic,PVe,PVe,false
2006,SeaWorld Aquatica_10276,Solar Photovoltaic,PVe,PVe,false
2007,Tulare BioMAT Fuel Cell_MM27,Other Waste Biomass,ST,FC,true
2008,National Raisin_CR1,Solar Photovoltaic,PVe,PVe,false
2009,National Raisin_CR2,Solar Photovoltaic,PVe,PVe,false
2010,National Raisin_CR3,Solar Photovoltaic,PVe,PVe,false
2011,National Raisin_CR4,Solar Photovoltaic,PVe,PVe,false
2012,Pacific Ethanol Madera Solar Array_PV,Solar Photovoltaic,PVe,PVe,false
2013,Gavilan District College Solar Project_GDCBA,Batteries,BA,BA,false
2014,Gavilan District College Solar Project_GDCPV,Solar Photovoltaic,PVe,PVe,false
2015,San Pablo Raceway_SPRWY,Solar Photovoltaic,PVe,PVe,false
2016,UC Riverside Lots 30 & 32_UCRIV,Solar Photovoltaic,PVe,PVe,false
2017,Stanford Campus Solar_STANF,Solar Photovoltaic,PVe,PVe,false
2018,CSU Long Beach Lots 7 & 14_CSULB,Solar Photovoltaic,PVe,PVe,false
2019,Citizens Imperial Solar_CIS1,Solar Photovoltaic,PVe,PVe,false
2020,Lancaster_LANC,Solar Photovoltaic,PVe,PVe,false
2021,Blue Shld Of Cal- El Dorado Hlls Mtr B_PV1,Solar Photovoltaic,PVe,PVe,false
2022,Chaffey College Rancho Cucamonga Campus_SOLAR,Solar Photovoltaic,PVe,PVe,false
2023,Berry NMW Cogens_21Z,Natural Gas Fired Combustion Turbine,GT,GT,false
2024,Berry NMW Cogens_PF,Natural Gas Fired Combustion Turbine,GT,GT,false
2025,County of San Diego SBRC_SBRC,Solar Photovoltaic,PVe,PVe,false
2026,Target Woodland Solar Project_TWSP,Solar Photovoltaic,PVe,PVe,false
2027,Liberty HS Solar Project_LHSSP,Solar Photovoltaic,PVe,PVe,false
2028,Frontier HS Solar Project_FHSSP,Solar Photovoltaic,PVe,PVe,false
2029,Xebec 1_W7188,Solar Photovoltaic,PVe,PVe,false
2030,Francisco St. Solar_W7190,Solar Photovoltaic,PVe,PVe,false
2031,Valentine Solar LLC_VAL01,Solar Photovoltaic,PVe,PVe,false
2032,CFW Solar X LLC - Vaughn_VSCFW,Solar Photovoltaic,PVe,PVe,false
2033,Verwey-Hanford Dairy Digester No2_4,Other Waste Biomass,ST,IC,true
2034,Verwey-Hanford Dairy Digester No3_4,Other Waste Biomass,ST,IC,true
2035,Ratkovich Alhambra_RAT00,Other Natural Gas,OT,FC,true
2036,Micro Santa Clara_SMC01,Other Natural Gas,OT,FC,true
2037,Disney Prospect_DSY01,Other Natural Gas,OT,FC,true
2038,ATT Kelvin_ATT56,Other Natural Gas,OT,FC,true
2039,ATT Van Nyus_ATT93,Other Natural Gas,OT,FC,true
2040,FLEX Gibraltar_FLX01,Other Natural Gas,OT,FC,true
2041,APP Prune A-D_AP11A,Other Natural Gas,OT,FC,true
2042,APP Prune A-D_AP11B,Other Natural Gas,OT,FC,true
2043,APP Prune A-D_AP11C,Other Natural Gas,OT,FC,true
2044,APP Prune A-D_AP11D,Other Natural Gas,OT,FC,true
2045,Preferred Freezer San Leandro_SLPV1,Solar Photovoltaic,PVe,PVe,false
2046,PFMG Solar Grossmont Helix LLC_HELIX,Solar Photovoltaic,PVe,PVe,false
2047,SFDK Solar_SFDK,Solar Photovoltaic,PVe,PVe,false
2048,HL Solar_HLS,Solar Photovoltaic,PVe,PVe,false
2049,Equinix Caspian Dr. Fuel Cell_EQX1A,Other Natural Gas,OT,FC,true
2050,Equinix Caspian Dr. Fuel Cell_EQX1B,Other Natural Gas,OT,FC,true
2051,American Canyon Solar_RPNPA,Solar Photovoltaic,PVe,PVe,false
2052,American Canyon Solar_RPNPB,Solar Photovoltaic,PVe,PVe,false
2053,American Canyon Solar_RPNPC,Solar Photovoltaic,PVe,PVe,false
2054,Malech Solar Farm_MFARM,Solar Photovoltaic,PVe,PVe,false
2055,Guadalupe Solar Farm_GFARM,Solar Photovoltaic,PVe,PVe,false
2056,Mission College Blvd. Fuel Cell_NTL3A,Other Natural Gas,OT,FC,true
2057,Mission College Blvd. Fuel Cell_NTL3B,Other Natural Gas,OT,FC,true
2058,Kaiser East La Palma Ave. Fuel Cell_KR059,Other Natural Gas,OT,FC,true
2059,Kaiser Deer Valley Rd. Fuel Cell_KSR24,Other Natural Gas,OT,FC,true
2060,Kaiser Owens Dr. Fuel Cell_KSR23,Other Natural Gas,OT,FC,true
2061,Kaiser Napa Valley Corporate Dr Fuel Cell_KS18A,Other Natural Gas,OT,FC,true
2062,Kaiser Napa Valley Corporate Dr Fuel Cell_KS18B,Other Natural Gas,OT,FC,true
2063,Equinix Great Oaks Blvd. Fuel Cell_EQ14A,Other Natural Gas,OT,FC,true
2064,Equinix Great Oaks Blvd. Fuel Cell_EQ14B,Other Natural Gas,OT,FC,true
2065,Equinix Lundy Ave. Fuel Cell_EQ13A,Other Natural Gas,OT,FC,true
2066,Equinix Lundy Ave. Fuel Cell_EQ13B,Other Natural Gas,OT,FC,true
2067,Equinix Douglas St. Fuel Cell_EQX09,Other Natural Gas,OT,FC,true
2068,Equinix Maple Ave. Fuel Cell_EQX08,Other Natural Gas,OT,FC,true
2069,Solar Star Palo Alto I LLC_SSPAI,Solar Photovoltaic,PVe,PVe,false
2070,Grossmont HS Solar Project_GHSP,Solar Photovoltaic,PVe,PVe,false
2071,CalCity Solar 1_CALTR,Solar Photovoltaic,PVe,PVe,false
2072,Eagle Creek_EGCRK,Solar Photovoltaic,PVe,PVe,false
2073,CID Solar (CA)_HLS,Solar Photovoltaic,PVe,PVe,false
2074,Valero Wilmington Cogeneration Plant_79G1,Natural Gas Fired Combustion Turbine,GT,GT,false
2075,Alticor Inc - Solar Project_AISP,Solar Photovoltaic,PVe,PVe,false
2076,Medline Ind. Phase 2 Tracy_MIP2T,Solar Photovoltaic,PVe,PVe,false
2077,Niagara Bottling Stockton_NBS,Solar Photovoltaic,PVe,PVe,false
2078,Phelan Pinon Hills CSD Solar_PPHS,Solar Photovoltaic,PVe,PVe,false
2079,Castaic Lake Phase II_CA135,Solar Photovoltaic,PVe,PVe,false
2080,San Diego Zoo_SDZOO,Batteries,BA,BA,false
2081,Central CA Fuel Cell 1_CCFC1,Other Natural Gas,OT,FC,true
2082,RE-VFO LLC_INV1,Solar Photovoltaic,PVe,PVe,false
2083,RE-VFO LLC_INV2,Solar Photovoltaic,PVe,PVe,false
2084,D'Arrigo Brothers - Phase 4_DA04,Solar Photovoltaic,PVe,PVe,false
2085,PSREC/SIAD Solar_SIAD,Solar Photovoltaic,PVe,PVe,false
2086,California City_CACTY,Solar Photovoltaic,PVe,PVe,false
2087,Illumina Way SD_ILM01,Other Natural Gas,OT,FC,true
2088,Extreme San Ignacio_EXN02,Other Natural Gas,OT,FC,true
2089,ATT North Watney_ATT35,Other Natural Gas,OT,FC,true
2090,ATT Ventura Blvd_ATT27,Other Natural Gas,OT,FC,true
2091,Extreme Via Del Oro_EXN01,Other Natural Gas,OT,FC,true
2092,Allergan_ALRGN,Batteries,BA,BA,false
2093,Baker_BAKER,Batteries,BA,BA,false
2094,CSU Long Beach_CSULB,Batteries,BA,BA,false
2095,DATS_DATS0,Batteries,BA,BA,false
2096,Downey_DOWNY,Batteries,BA,BA,false
2097,LAWRP_LAWRP,Batteries,BA,BA,false
2098,OCSD_OCSD1,Batteries,BA,BA,false
2099,SOCCD_SOCCD,Batteries,BA,BA,false
2100,Pleasanton - Amador Valley High School_AVHS,Solar Photovoltaic,PVe,PVe,false
2101,Costco Lake Drive_CTC13,Other Natural Gas,OT,FC,true
2102,North Kern State Prison Phase II_5812,Solar Photovoltaic,PVe,PVe,false
2103,Dedeaux_DEDEA,Solar Photovoltaic,PVe,PVe,false
2104,AGT000 Stevens Creek Fuel Cell_AGT0A,Other Natural Gas,OT,FC,true
2105,AGT000 Stevens Creek Fuel Cell_AGT0B,Other Natural Gas,OT,FC,true
2106,CST001 McCarthy Fuel Cell_CST1A,Other Natural Gas,OT,FC,true
2107,CST001 McCarthy Fuel Cell_CST1B,Other Natural Gas,OT,FC,true
2108,EQX010 Great Oaks Fuel Cell_EQ10A,Other Natural Gas,OT,FC,true
2109,EQX010 Great Oaks Fuel Cell_EQ10B,Other Natural Gas,OT,FC,true
2110,EQX011 Duane Fuel Cell_EQ11A,Other Natural Gas,OT,FC,true
2111,EQX011 Duane Fuel Cell_EQ11B,Other Natural Gas,OT,FC,true
2112,EQX011 Duane Fuel Cell_EQ11C,Other Natural Gas,OT,FC,true
2113,EQX015 Great Oaks Fuel Cell_EQ15A,Other Natural Gas,OT,FC,true
2114,EQX015 Great Oaks Fuel Cell_EQ15B,Other Natural Gas,OT,FC,true
2115,JSR000 N Mathilda Fuel Cell_JSR00,Other Natural Gas,OT,FC,true
2116,KSR028 Merced Fuel Cell_KSR28,Other Natural Gas,OT,FC,true
2117,GEN005 Antibody Fuel Cell_GEN05,Other Natural Gas,OT,FC,true
2118,SCU000 El Camino Real Fuel Cell_SCU00,Other Natural Gas,OT,FC,true
2119,KSR053 Cantara Fuel Cell_KSR53,Other Natural Gas,OT,FC,true
2120,TLR000 Hansen Fuel Cell_TLR0A,Other Natural Gas,OT,FC,true
2121,TLR000 Hansen Fuel Cell_TLR0B,Other Natural Gas,OT,FC,true
2122,TLR000 Hansen Fuel Cell_TLR0C,Other Natural Gas,OT,FC,true
2123,Vacaville Hospital_6701,Solar Photovoltaic,PVe,PVe,false
