row_index,old_name,PlantCode,GenID,new_name,source
1984,gen-1984,61594,W5792,Westmont 401_W5792,eia_exact
1985,gen-1985,61607,CPOLY,Stenner Creek Solar_CPOLY,eia_exact
1986,gen-1986,61620,CORSP,CDCR (CA) - Corcoran State Prison_CORSP,eia_exact
1987,gen-1987,61621,WASCO,CDCR (CA) - Wasco State Prison_WASCO,eia_exact
1988,gen-1988,61628,KILRO,Kilroy Solar_KILRO,eia_exact
1989,gen-1989,61661,VISTA,Vista Energy Storage System_VISTA,eia_exact
1990,gen-1990,61682,USG1,USG 1_USG1,eia_exact
1991,gen-1991,61683,USG2,USG 2_USG2,eia_exact
1992,gen-1992,61698,FOLSM,Folsom SP and CSP Sacramento_FOLSM,eia_exact
1993,gen-1993,61718,APLEX,Aerolease_APLEX,eia_exact
1994,gen-1994,61721,WLA01,HEBT WLA 1_WLA01,eia_exact
1995,gen-1995,61722,IRV01,HEBT Irvine 1_IRV01,eia_exact
1996,gen-1996,61722,IRV1W,HEBT Irvine 1_IRV1W,eia_exact
1997,gen-1997,61723,IRV06,HEBT Irvine 2_IRV06,eia_exact
1998,gen-1998,61723,IRV2W,HEBT Irvine 2_IRV2W,eia_exact
1999,gen-1999,61750,WICA,Wistaria Ranch Solar_WICA,eia_exact
2000,gen-2000,61754,1,SunSelect1_1,eia_exact
2001,gen-2001,61754,2,SunSelect1_2,eia_exact
2002,gen-2002,61791,5001,Stage Gulch Solar_5001,eia_exact
2003,gen-2003,61792,5002,Lavio Solar_5002,eia_exact
2004,gen-2004,61824,RPU2,Target Shafter_RPU2,eia_exact
2005,gen-2005,61834,SCSP1,Soboba Community Solar Project_SCSP1,eia_exact
2006,gen-2006,61843,10276,SeaWorld Aquatica_10276,eia_exact
2007,gen-2007,61846,MM27,Tulare BioMAT Fuel Cell_MM27,eia_exact
2008,gen-2008,61894,CR1,National Raisin_CR1,eia_exact
2009,gen-2009,61894,CR2,National Raisin_CR2,eia_exact
2010,gen-2010,61894,CR3,National Raisin_CR3,eia_exact
2011,gen-2011,61894,CR4,National Raisin_CR4,eia_exact
2012,gen-2012,61989,PV,Pacific Ethanol Madera Solar Array_PV,eia_exact
2013,gen-2013,61993,GDCBA,Gavilan District College Solar Project_GDCBA,eia_exact
2014,gen-2014,61993,GDCPV,Gavilan District College Solar Project_GDCPV,eia_exact
2015,gen-2015,62004,SPRWY,San Pablo Raceway_SPRWY,eia_exact
2016,gen-2016,62016,UCRIV,UC Riverside Lots 30 & 32_UCRIV,eia_exact
2017,gen-2017,62020,STANF,Stanford Campus Solar_STANF,eia_exact
2018,gen-2018,62028,CSULB,CSU Long Beach Lots 7 & 14_CSULB,eia_exact
2019,gen-2019,62052,CIS1,Citizens Imperial Solar_CIS1,eia_exact
2020,gen-2020,62056,LANC,Lancaster_LANC,eia_exact
2021,gen-2021,62077,PV1,Blue Shld Of Cal- El Dorado Hlls Mtr B_PV1,eia_exact
2022,gen-2022,62150,SOLAR,Chaffey College Rancho Cucamonga Campus_SOLAR,eia_exact
2023,gen-2023,62176,21Z,Berry NMW Cogens_21Z,eia_exact
2024,gen-2024,62176,PF,Berry NMW Cogens_PF,eia_exact
2025,gen-2025,62242,SBRC,County of San Diego SBRC_SBRC,eia_exact
2026,gen-2026,62246,TWSP,Target Woodland Solar Project_TWSP,eia_exact
2027,gen-2027,62274,LHSSP,Liberty HS Solar Project_LHSSP,eia_exact
2028,gen-2028,62275,FHSSP,Frontier HS Solar Project_FHSSP,eia_exact
2029,gen-2029,62286,W7188,Xebec 1_W7188,eia_exact
2030,gen-2030,62287,W7190,Francisco St. Solar_W7190,eia_exact
2031,gen-2031,62288,VAL01,Valentine Solar LLC_VAL01,eia_exact
2032,gen-2032,62378,VSCFW,CFW Solar X LLC - Vaughn_VSCFW,eia_exact
2033,gen-2033,62418,4,Verwey-Hanford Dairy Digester No2_4,eia_exact
2034,gen-2034,62419,4,Verwey-Hanford Dairy Digester No3_4,eia_exact
2035,gen-2035,62458,RAT00,Ratkovich Alhambra_RAT00,eia_exact
2036,gen-2036,62459,SMC01,Micro Santa Clara_SMC01,eia_exact
2037,gen-2037,62571,DSY01,Disney Prospect_DSY01,eia_exact
2038,gen-2038,62573,ATT56,ATT Kelvin_ATT56,eia_exact
2039,gen-2039,62574,ATT93,ATT Van Nyus_ATT93,eia_exact
2040,gen-2040,62575,FLX01,FLEX Gibraltar_FLX01,eia_exact
2041,gen-2041,62577,AP11A,APP Prune A-D_AP11A,eia_exact
2042,gen-2042,62577,AP11B,APP Prune A-D_AP11B,eia_exact
2043,gen-2043,62577,AP11C,APP Prune A-D_AP11C,eia_exact
2044,gen-2044,62577,AP11D,APP Prune A-D_AP11D,eia_exact
2045,gen-2045,62578,SLPV1,Preferred Freezer San Leandro_SLPV1,eia_exact
2046,gen-2046,62611,HELIX,PFMG Solar Grossmont Helix LLC_HELIX,eia_exact
2047,gen-2047,62649,SFDK,SFDK Solar_SFDK,eia_exact
2048,gen-2048,62655,HLS,HL Solar_HLS,eia_exact
2049,gen-2049,62671,EQX1A,Equinix Caspian Dr. Fuel Cell_EQX1A,eia_exact
2050,gen-2050,62671,EQX1B,Equinix Caspian Dr. Fuel Cell_EQX1B,eia_exact
2051,gen-2051,62687,RPNPA,American Canyon Solar_RPNPA,eia_exact
2052,gen-2052,62687,RPNPB,American Canyon Solar_RPNPB,eia_exact
2053,gen-2053,62687,RPNPC,American Canyon Solar_RPNPC,eia_exact
2054,gen-2054,62688,MFARM,Malech Solar Farm_MFARM,eia_exact
2055,gen-2055,62690,GFARM,Guadalupe Solar Farm_GFARM,eia_exact
2056,gen-2056,62697,NTL3A,Mission College Blvd. Fuel Cell_NTL3A,eia_exact
2057,gen-2057,62697,NTL3B,Mission College Blvd. Fuel Cell_NTL3B,eia_exact
2058,gen-2058,62698,KR059,Kaiser East La Palma Ave. Fuel Cell_KR059,eia_exact
2059,gen-2059,62699,KSR24,Kaiser Deer Valley Rd. Fuel Cell_KSR24,eia_exact
2060,gen-2060,62700,KSR23,Kaiser Owens Dr. Fuel Cell_KSR23,eia_exact
2061,gen-2061,62701,KS18A,Kaiser Napa Valley Corporate Dr Fuel Cell_KS18A,eia_exact
2062,gen-2062,62701,KS18B,Kaiser Napa Valley Corporate Dr Fuel Cell_KS18B,eia_exact
2063,gen-2063,62702,EQ14A,Equinix Great Oaks Blvd. Fuel Cell_EQ14A,eia_exact
2064,gen-2064,62702,EQ14B,Equinix Great Oaks Blvd. Fuel Cell_EQ14B,eia_exact
2065,gen-2065,62703,EQ13A,Equinix Lundy Ave. Fuel Cell_EQ13A,eia_exact
2066,gen-2066,62703,EQ13B,Equinix Lundy Ave. Fuel Cell_EQ13B,eia_exact
2067,gen-2067,62704,EQX09,Equinix Douglas St. Fuel Cell_EQX09,eia_exact
2068,gen-2068,62705,EQX08,Equinix Maple Ave. Fuel Cell_EQX08,eia_exact
2069,gen-2069,62732,SSPAI,Solar Star Palo Alto I LLC_SSPAI,eia_exact
2070,gen-2070,62987,GHSP,Grossmont HS Solar Project_GHSP,eia_exact
2071,gen-2071,63054,CALTR,CalCity Solar 1_CALTR,eia_exact
2072,gen-2072,63078,EGCRK,Eagle Creek_EGCRK,eia_exact
2073,gen-2073,63204,HLS,CID Solar (CA)_HLS,eia_exact
2074,gen-2074,63285,79G1,Valero Wilmington Cogeneration Plant_79G1,eia_exact
2075,gen-2075,63303,AISP,Alticor Inc - Solar Project_AISP,eia_exact
2076,gen-2076,63361,MIP2T,Medline Ind. Phase 2 Tracy_MIP2T,eia_exact
2077,gen-2077,63363,NBS,Niagara Bottling Stockton_NBS,eia_exact
2078,gen-2078,63376,PPHS,Phelan Pinon Hills CSD Solar_PPHS,eia_exact
2079,gen-2079,63385,CA135,Castaic Lake Phase II_CA135,eia_exact
2080,gen-2080,63412,SDZOO,San Diego Zoo_SDZOO,eia_exact
2081,gen-2081,63439,CCFC1,Central CA Fuel Cell 1_CCFC1,eia_exact
2082,gen-2082,63455,INV1,RE-VFO LLC_INV1,eia_exact
2083,gen-2083,63455,INV2,RE-VFO LLC_INV2,eia_exact
2084,gen-2084,63486,DA04,D'Arrigo Brothers - Phase 4_DA04,eia_exact
2085,gen-2085,63493,SIAD,PSREC/SIAD Solar_SIAD,eia_exact
2086,gen-2086,63516,CACTY,California City_CACTY,eia_exact
2087,gen-2087,63603,ILM01,Illumina Way SD_ILM01,eia_exact
2088,gen-2088,63604,EXN02,Extreme San Ignacio_EXN02,eia_exact
2089,gen-2089,63605,ATT35,ATT North Watney_ATT35,eia_exact
2090,gen-2090,63606,ATT27,ATT Ventura Blvd_ATT27,eia_exact
2091,gen-2091,63607,EXN01,Extreme Via Del Oro_EXN01,eia_exact
2092,gen-2092,63609,ALRGN,Allergan_ALRGN,eia_exact
2093,gen-2093,63610,BAKER,Baker_BAKER,eia_exact
2094,gen-2094,63611,CSULB,CSU Long Beach_CSULB,eia_exact
2095,gen-2095,63612,DATS0,DATS_DATS0,eia_exact
2096,gen-2096,63613,DOWNY,Downey_DOWNY,eia_exact
2097,gen-2097,63614,LAWRP,LAWRP_LAWRP,eia_exact
2098,gen-2098,63616,OCSD1,OCSD_OCSD1,eia_exact
2099,gen-2099,63617,SOCCD,SOCCD_SOCCD,eia_exact
2100,gen-2100,63630,AVHS,Pleasanton - Amador Valley High School_AVHS,eia_exact
2101,gen-2101,63638,CTC13,Costco Lake Drive_CTC13,eia_exact
2102,gen-2102,63651,5812,North Kern State Prison Phase II_5812,eia_exact
2103,gen-2103,63674,DEDEA,Dedeaux_DEDEA,eia_exact
2104,gen-2104,63699,AGT0A,AGT000 Stevens Creek Fuel Cell_AGT0A,eia_exact
2105,gen-2105,63699,AGT0B,AGT000 Stevens Creek Fuel Cell_AGT0B,eia_exact
2106,gen-2106,63701,CST1A,CST001 McCarthy Fuel Cell_CST1A,eia_exact
2107,gen-2107,63701,CST1B,CST001 McCarthy Fuel Cell_CST1B,eia_exact
2108,gen-2108,63704,EQ10A,EQX010 Great Oaks Fuel Cell_EQ10A,eia_exact
2109,gen-2109,63704,EQ10B,EQX010 Great Oaks Fuel Cell_EQ10B,eia_exact
2110,gen-2110,63705,EQ11A,EQX011 Duane Fuel Cell_EQ11A,eia_exact
2111,gen-2111,63705,EQ11B,EQX011 Duane Fuel Cell_EQ11B,eia_exact
2112,gen-2112,63705,EQ11C,EQX011 Duane Fuel Cell_EQ11C,eia_exact
2113,gen-2113,63708,EQ15A,EQX015 Great Oaks Fuel Cell_EQ15A,eia_exact
2114,gen-2114,63708,EQ15B,EQX015 Great Oaks Fuel Cell_EQ15B,eia_exact
2115,gen-2115,63711,JSR00,JSR000 N Mathilda Fuel Cell_JSR00,eia_exact
2116,gen-2116,63712,KSR28,KSR028 Merced Fuel Cell_KSR28,eia_exact
2117,gen-2117,63714,GEN05,GEN005 Antibody Fuel Cell_GEN05,eia_exact
2118,gen-2118,63715,SCU00,SCU000 El Camino Real Fuel Cell_SCU00,eia_exact
2119,gen-2119,63716,KSR53,KSR053 Cantara Fuel Cell_KSR53,eia_exact
2120,gen-2120,63717,TLR0A,TLR000 Hansen Fuel Cell_TLR0A,eia_exact
2121,gen-2121,63717,TLR0B,TLR000 Hansen Fuel Cell_TLR0B,eia_exact
2122,gen-2122,63717,TLR0C,TLR000 Hansen Fuel Cell_TLR0C,eia_exact
2123,gen-2123,63928,6701,Vacaville Hospital_6701,eia_exact
