row_index,new_name,PlantCode,plant_name,plant_type,group_index,cc_unit_code,cc_configuration
1500,Porterville Solar_2,58309,Porterville Solar,RenewablePowerPlant,2,,
1501,Porterville Solar_5,58309,Porterville Solar,RenewablePowerPlant,3,,
1502,G2 Energy Hay Rd_362,58320,G2 Energy Hay Rd,ThermalPowerPlant,1,,
1503,Radiance Solar 4_1,58354,Radiance Solar 4,RenewablePowerPlant,1,,
1504,Radiance Solar 5_1,58355,Radiance Solar 5,RenewablePowerPlant,1,,
1505,Atwell Island_1,58366,Atwell Island,RenewablePowerPlant,1,,
1506,Gridley Main_GEN1,58370,Gridley Main,RenewablePowerPlant,1,,
1507,Gridley Main Two_GEN1,58371,Gridley Main Two,RenewablePowerPlant,1,,
1508,White River Solar_WRCA,58373,White River Solar,RenewablePowerPlant,1,,
1509,Corcoran Solar_CSCA,58374,Corcoran Solar,RenewablePowerPlant,1,,
1510,Oakley Solar Project_1,58376,Oakley Solar Project,RenewablePowerPlant,1,,
1511,Cold Canyon 1_W3998,58379,Cold Canyon 1,ThermalPowerPlant,1,,
1512,Solar Star 1_AVS1,58388,Solar Star 1,RenewablePowerPlant,1,,
1513,Solar Star 1_SS11,58388,Solar Star 1,RenewablePowerPlant,2,,
1514,Solar Star 1_SS12,58388,Solar Star 1,RenewablePowerPlant,3,,
1515,Solar Star 1_SS13,58388,Solar Star 1,RenewablePowerPlant,4,,
1516,Solar Star 1_SS14,58388,Solar Star 1,RenewablePowerPlant,5,,
1517,Solar Star 1_SS15,58388,Solar Star 1,RenewablePowerPlant,6,,
1518,Solar Star 1_SS16,58388,Solar Star 1,RenewablePowerPlant,7,,
1519,Solar Star 2_AVS2,58389,Solar Star 2,RenewablePowerPlant,1,,
1520,Solar Star 2_SS21,58389,Solar Star 2,RenewablePowerPlant,2,,
1521,Solar Star 2_SS22,58389,Solar Star 2,RenewablePowerPlant,3,,
1522,Solar Star 2_SS23,58389,Solar Star 2,RenewablePowerPlant,4,,
1523,Solar Star 2_SS24,58389,Solar Star 2,RenewablePowerPlant,5,,
1524,Solar Star 2_SS25,58389,Solar Star 2,RenewablePowerPlant,6,,
1525,Alta Wind X_AW10,58394,Alta Wind X,RenewablePowerPlant,1,,
1526,Alta Wind XI_AW11,58395,Alta Wind XI,RenewablePowerPlant,1,,
1527,Ameresco Johnson Canyon_ENG1,58397,Ameresco Johnson Canyon,ThermalPowerPlant,1,,
1528,Victor Dry Farm Ranch A_1,58418,Victor Dry Farm Ranch A,RenewablePowerPlant,1,,
1529,Victor Dry Farm Ranch B_1,58419,Victor Dry Farm Ranch B,RenewablePowerPlant,1,,
1530,Sunshine Gas Producers_1,58429,Sunshine Gas Producers,ThermalPowerPlant,1,,
1531,Sunshine Gas Producers_2,58429,Sunshine Gas Producers,ThermalPowerPlant,2,,
1532,Sunshine Gas Producers_3,58429,Sunshine Gas Producers,ThermalPowerPlant,3,,
1533,Sunshine Gas Producers_4,58429,Sunshine Gas Producers,ThermalPowerPlant,4,,
1534,Sunshine Gas Producers_5,58429,Sunshine Gas Producers,ThermalPowerPlant,5,,
1535,Centinela Solar Energy_CSE1,58430,Centinela Solar Energy,RenewablePowerPlant,1,,
1536,Centinela Solar Energy_CSE2,58430,Centinela Solar Energy,RenewablePowerPlant,2,,
1537,Centinela Solar Energy_CSE3,58430,Centinela Solar Energy,RenewablePowerPlant,3,,
1538,Centinela Solar Energy_CSE4,58430,Centinela Solar Energy,RenewablePowerPlant,4,,
1539,Centinela Solar Energy_CSE5,58430,Centinela Solar Energy,RenewablePowerPlant,5,,
1540,Centinela Solar Energy_CSE6,58430,Centinela Solar Energy,RenewablePowerPlant,6,,
1541,Houweling Nurseries_COG1,58432,Houweling Nurseries,ThermalPowerPlant,1,,
1542,Houweling Nurseries_COG2,58432,Houweling Nurseries,ThermalPowerPlant,2,,
1543,Houweling Nurseries_COG3,58432,Houweling Nurseries,ThermalPowerPlant,3,,
1544,Ameresco San Joaquin_ENG1,58436,Ameresco San Joaquin,ThermalPowerPlant,1,,
1545,Ameresco San Joaquin_ENG2,58436,Ameresco San Joaquin,ThermalPowerPlant,2,,
1546,Ameresco Forward_ENG1,58437,Ameresco Forward,ThermalPowerPlant,1,,
1547,Ameresco Forward_ENG2,58437,Ameresco Forward,ThermalPowerPlant,2,,
1548,CBS Studio Center_9560,58440,CBS Studio Center,ThermalPowerPlant,1,,
1549,CBS Studio Center_9580,58440,CBS Studio Center,ThermalPowerPlant,2,,
1550,CBS Studio Center_9581,58440,CBS Studio Center,ThermalPowerPlant,3,,
1551,CBS Studio Center_9583,58440,CBS Studio Center,ThermalPowerPlant,4,,
1552,CBS Studio Center_9585,58440,CBS Studio Center,ThermalPowerPlant,5,,
1553,CBS Studio Center_9587,58440,CBS Studio Center,ThermalPowerPlant,6,,
1554,Arrache 4006_1,58445,Arrache 4006,RenewablePowerPlant,1,,
1555,Arrache 4006_2,58445,Arrache 4006,RenewablePowerPlant,2,,
1556,Arrache 4013_1,58446,Arrache 4013,RenewablePowerPlant,1,,
1557,Arrache 8083_1,58447,Arrache 8083,RenewablePowerPlant,1,,
1558,Arrache 8083_2,58447,Arrache 8083,RenewablePowerPlant,2,,
1559,Arrache 8083_3,58447,Arrache 8083,RenewablePowerPlant,3,,
1560,Nunn_1,58448,Nunn,RenewablePowerPlant,1,,
1561,Rutan_1,58449,Rutan,RenewablePowerPlant,1,,
1562,Rutan_2,58449,Rutan,RenewablePowerPlant,2,,
1563,Rutan_3,58449,Rutan,RenewablePowerPlant,3,,
1564,Vinam_1,58450,Vinam,RenewablePowerPlant,1,,
1565,Ma_1,58451,Ma,RenewablePowerPlant,1,,
1566,Horn_1,58452,Horn,RenewablePowerPlant,1,,
1567,Watts 3115_1,58454,Watts 3115,RenewablePowerPlant,1,,
1568,Watts 3115_2,58454,Watts 3115,RenewablePowerPlant,2,,
1569,McCoy Solar Energy Project Hybrid_1,58462,McCoy Solar Energy Project Hybrid,RenewablePowerPlant,1,,
1570,McCoy Solar Energy Project Hybrid_BLK2,58462,McCoy Solar Energy Project Hybrid,RenewablePowerPlant,2,,
1571,McCoy Solar Energy Project Hybrid_BLK3,58462,McCoy Solar Energy Project Hybrid,RenewablePowerPlant,3,,
1572,McCoy Solar Energy Project Hybrid_BLK4,58462,McCoy Solar Energy Project Hybrid,RenewablePowerPlant,4,,
1573,McCoy Solar Energy Project Hybrid_BLK5,58462,McCoy Solar Energy Project Hybrid,RenewablePowerPlant,5,,
1574,McCoy Solar Energy Project Hybrid_BLK6,58462,McCoy Solar Energy Project Hybrid,RenewablePowerPlant,6,,
1575,McCoy Solar Energy Project Hybrid_BLK7,58462,McCoy Solar Energy Project Hybrid,RenewablePowerPlant,7,,
1576,McCoy Solar Energy Project Hybrid_BLK8,58462,McCoy Solar Energy Project Hybrid,RenewablePowerPlant,8,,
1577,Campo Verde Solar_CVS1,58467,Campo Verde Solar,RenewablePowerPlant,1,,
1578,Buena Vista Biomass Power_1,58472,Buena Vista Biomass Power,ThermalPowerPlant,1,,
1579,RE Rosamond One LLC_RONE,58498,RE Rosamond One LLC,RenewablePowerPlant,1,,
1580,RE Rosamond Two LLC_RTWO,58499,RE Rosamond Two LLC,RenewablePowerPlant,1,,
1581,RE Rio Grande Solar LLC_RIO,58500,RE Rio Grande Solar LLC,RenewablePowerPlant,1,,
1582,RE Columbia 3 LLC_COL3,58502,RE Columbia 3 LLC,RenewablePowerPlant,1,,
1583,Chuckawalla Solar_937,58506,Chuckawalla Solar,RenewablePowerPlant,1,,
1584,Bear Creek Solar_PV3,58508,Bear Creek Solar,RenewablePowerPlant,1,,
1585,Vintner Solar_PV4,58509,Vintner Solar,RenewablePowerPlant,1,,
1586,Kettleman Solar Project_PV5,58510,Kettleman Solar Project,RenewablePowerPlant,1,,
1587,Ironwood Solar LLC_937,58513,Ironwood Solar LLC,RenewablePowerPlant,1,,
1588,Desert Hot Springs Solar_DHCA,58514,Desert Hot Springs Solar,RenewablePowerPlant,1,,
1589,Madera Community Hospital_1,58522,Madera Community Hospital,RenewablePowerPlant,1,,
1590,City of Hayward WWTP_1,58525,City of Hayward WWTP,RenewablePowerPlant,1,,
1591,City of Hayward WWTP_COGEN,58525,City of Hayward WWTP,ThermalPowerPlant,2,,
1592,Crown Cooling Facility_1,58527,Crown Cooling Facility,RenewablePowerPlant,1,,
1593,Garnet Solar Generation Station I LLC_WDT44,58528,Garnet Solar Generation Station I LLC,RenewablePowerPlant,1,,
1594,Desert Sunlight 250 LLC_DSL12,58542,"Desert Sunlight 250, LLC",RenewablePowerPlant,1,,
1595,Desert Sunlight 250 LLC_DSL13,58542,"Desert Sunlight 250, LLC",RenewablePowerPlant,2,,
1596,Desert Sunlight 250 LLC_DSL14,58542,"Desert Sunlight 250, LLC",RenewablePowerPlant,3,,
1597,Desert Sunlight 250 LLC_DSL15,58542,"Desert Sunlight 250, LLC",RenewablePowerPlant,4,,
1598,Desert Sunlight 250 LLC_DSL16,58542,"Desert Sunlight 250, LLC",RenewablePowerPlant,5,,
1599,Desert Sunlight 250 LLC_DSL17,58542,"Desert Sunlight 250, LLC",RenewablePowerPlant,6,,
1600,Desert Sunlight 250 LLC_DSL18,58542,"Desert Sunlight 250, LLC",RenewablePowerPlant,7,,
1601,Desert Sunlight 250 LLC_DSL19,58542,"Desert Sunlight 250, LLC",RenewablePowerPlant,8,,
1602,Desert Sunlight 250 LLC_DSL20,58542,"Desert Sunlight 250, LLC",RenewablePowerPlant,9,,
1603,Community Solar 1_1,58545,Community Solar 1,RenewablePowerPlant,1,,
1604,Sonora 1_SON1,58578,Sonora 1,RenewablePowerPlant,1,,
1605,Oltmans SCE at Champagne_1,58581,Oltmans SCE at Champagne,RenewablePowerPlant,1,,
1606,Oltmans SCE at Jurupa_1,58582,Oltmans SCE at Jurupa,RenewablePowerPlant,1,,
1607,Sierra Nevada Brewing Co Hybrid_BESS,58585,Sierra Nevada Brewing Co Hybrid,RenewablePowerPlant,1,,
1608,Sierra Nevada Brewing Co Hybrid_COGN,58585,Sierra Nevada Brewing Co Hybrid,ThermalPowerPlant,2,,
1609,Sierra Nevada Brewing Co Hybrid_SOLR,58585,Sierra Nevada Brewing Co Hybrid,RenewablePowerPlant,3,,
1610,Cascade Solar_1,58590,Cascade Solar,RenewablePowerPlant,1,,
1611,One Market Plaza_1,58607,One Market Plaza,ThermalPowerPlant,1,,
1612,One Market Plaza_2,58607,One Market Plaza,ThermalPowerPlant,2,,
1613,One Market Plaza_3,58607,One Market Plaza,ThermalPowerPlant,3,,
1614,Industry Solar Power Generation Station 1 LLC_ISP1,58609,Industry Solar Power Generation Station 1 LLC,RenewablePowerPlant,1,,
1615,Navajo Solar Power Generation Station 1 LLC_NSP1,58610,Navajo Solar Power Generation Station 1 LLC,RenewablePowerPlant,1,,
1616,Powhatan Solar Power Generation Station 1 LLC_1,58611,Powhatan Solar Power Generation Station 1 LLC,RenewablePowerPlant,1,,
1617,Otoe Solar Power Generation Station 1 LLC_1,58612,Otoe Solar Power Generation Station 1 LLC,RenewablePowerPlant,1,,
1618,Westlands Solar PV Farm_WSF1,58616,Westlands Solar PV Farm,RenewablePowerPlant,1,,
1619,Transamerica Pyramid_1,58619,Transamerica Pyramid,ThermalPowerPlant,1,,
1620,Transamerica Pyramid_2,58619,Transamerica Pyramid,ThermalPowerPlant,2,,
1621,Sol Orchard El Centro PV_ECPV,58621,Sol Orchard El Centro PV,RenewablePowerPlant,1,,
1622,Santa Rita Jail Hybrid_SRFC2,58625,Santa Rita Jail Hybrid,ThermalPowerPlant,1,,
1623,Santa Rita Jail Hybrid_SRJBA,58625,Santa Rita Jail Hybrid,RenewablePowerPlant,2,,
1624,Santa Rita Jail Hybrid_SRPV2,58625,Santa Rita Jail Hybrid,RenewablePowerPlant,3,,
1625,Santa Rita Jail Hybrid_SRPV3,58625,Santa Rita Jail Hybrid,RenewablePowerPlant,4,,
1626,Western Antelope Blue Sky Ranch A_WABSA,58626,Western Antelope Blue Sky Ranch A,RenewablePowerPlant,1,,
1627,Western Antelope Dry Ranch_WADR,58627,Western Antelope Dry Ranch,RenewablePowerPlant,1,,
1628,Monterey Regional Water Pollution Control Agency_1,58633,Monterey Regional Water Pollution Control Agency,RenewablePowerPlant,1,,
1629,Lancaster Baptist Church_1,58634,Lancaster Baptist Church,RenewablePowerPlant,1,,
1630,Sacramento Fairbain Water Treatment Plant_1,58636,Sacramento Fairbain Water Treatment Plant,RenewablePowerPlant,1,,
1631,Tulare 1 and 2_1,58642,Tulare 1 and 2,RenewablePowerPlant,1,,
1632,Tulare 1 and 2_2,58642,Tulare 1 and 2,RenewablePowerPlant,2,,
1633,Mira Loma_D960,58698,Mira Loma,RenewablePowerPlant,1,,
1634,Mira Loma_D9611,58698,Mira Loma,RenewablePowerPlant,2,,
1635,Mira Loma_D9612,58698,Mira Loma,RenewablePowerPlant,3,,
1636,ABEC Bidart-Old River LLC_GEN 1,58699,ABEC Bidart-Old River LLC,ThermalPowerPlant,1,,
1637,ABEC Bidart-Old River LLC_GEN 2,58699,ABEC Bidart-Old River LLC,ThermalPowerPlant,2,,
1638,Lost Hills/Blackwell_BLKW,58711,Lost Hills/Blackwell,RenewablePowerPlant,1,,
1639,Lost Hills/Blackwell_LTHL,58711,Lost Hills/Blackwell,RenewablePowerPlant,2,,
1640,North Star Solar_NSTR,58713,North Star Solar,RenewablePowerPlant,1,,
1641,Orion Solar I_PV1,58718,Orion Solar I,RenewablePowerPlant,1,,
1642,Orion Solar II_ORION,58721,Orion Solar II,RenewablePowerPlant,1,,
1643,North Bay Solar 1_NBWT,58748,North Bay Solar 1,RenewablePowerPlant,1,,
1644,Lancaster Dry Farm Ranch B_LDFRB,58750,Lancaster Dry Farm Ranch B,RenewablePowerPlant,1,,
1645,Rodeo Solar C2_RSC2,58751,Rodeo Solar C2,RenewablePowerPlant,1,,
1646,Rodeo Solar D2_RSD2,58752,Rodeo Solar D2,RenewablePowerPlant,1,,
1647,Summer Solar A2_SSA2,58753,Summer Solar A2,RenewablePowerPlant,1,,
1648,Summer Solar B2_SSB2,58754,Summer Solar B2,RenewablePowerPlant,1,,
1649,Summer Solar C2_SSC2,58755,Summer Solar C2,RenewablePowerPlant,1,,
1650,Summer Solar D2_SSD2,58756,Summer Solar D2,RenewablePowerPlant,1,,
1651,Summer North Solar_UE2,58757,Summer North Solar,RenewablePowerPlant,1,,
1652,Summer North Solar_UF2,58757,Summer North Solar,RenewablePowerPlant,2,,
1653,Summer North Solar_UG2,58757,Summer North Solar,RenewablePowerPlant,3,,
1654,Summer North Solar_UH2,58757,Summer North Solar,RenewablePowerPlant,4,,
1655,Expressway Solar A_EXSA,58761,Expressway Solar A,RenewablePowerPlant,1,,
1656,Expressway Solar B_EXSB,58762,Expressway Solar B,RenewablePowerPlant,1,,
1657,Expressway Solar C2_EXSC2,58763,Expressway Solar C2,RenewablePowerPlant,1,,
1658,Shasta Solar Farm_GENA,58814,Shasta Solar Farm,RenewablePowerPlant,1,,
1659,Shasta Solar Farm_GENB,58814,Shasta Solar Farm,RenewablePowerPlant,2,,
1660,Beringer_BERI,58890,Beringer,RenewablePowerPlant,1,,
1661,Valley Center 1_VC1,58906,Valley Center 1,RenewablePowerPlant,1,,
1662,Valley Center 2_VC2,58907,Valley Center 2,RenewablePowerPlant,1,,
1663,Ramona 1_RAM1,58909,Ramona 1,RenewablePowerPlant,1,,
1664,Ramona 2_RAM2,58911,Ramona 2,RenewablePowerPlant,1,,
1665,Santa Fe Springs Rooftop Solar BLDG M_1,58912,Santa Fe Springs Rooftop Solar BLDG M,RenewablePowerPlant,1,,
1666,Santa Fe Springs Rooftop Solar BLDG H_1,58913,Santa Fe Springs Rooftop Solar BLDG H,RenewablePowerPlant,1,,
1667,2127 Harris Solar Project_2127,58919,2127 Harris Solar Project,RenewablePowerPlant,1,,
1668,Intel Folsom Phase 2_PV,58954,Intel Folsom Phase 2,RenewablePowerPlant,1,,
1669,Laguna Water Reclamation Facility_S200,58960,Laguna Water Reclamation Facility,ThermalPowerPlant,1,,
1670,Laguna Water Reclamation Facility_S201,58960,Laguna Water Reclamation Facility,ThermalPowerPlant,2,,
1671,Laguna Water Reclamation Facility_S202,58960,Laguna Water Reclamation Facility,ThermalPowerPlant,3,,
1672,Laguna Water Reclamation Facility_S203,58960,Laguna Water Reclamation Facility,ThermalPowerPlant,4,,
1673,Las Virgenes Municipal Water District_PV,58963,Las Virgenes Municipal Water District,RenewablePowerPlant,1,,
1674,White River Solar 2_W2CA,58973,White River Solar 2,RenewablePowerPlant,1,,
1675,Henrietta Solar Project_PV1,58975,Henrietta Solar Project,RenewablePowerPlant,1,,
1676,Central Valley Ag Power_CVAP,58978,Central Valley Ag Power,ThermalPowerPlant,1,,
1677,RE Camelot LLC_1,58983,RE Camelot LLC,RenewablePowerPlant,1,,
1678,RE Adams East LLC_1,58984,"RE Adams East, LLC",RenewablePowerPlant,1,,
1679,RE Kansas Solar LLC_1,58985,"RE Kansas Solar, LLC",RenewablePowerPlant,1,,
1680,RE Old River One LLC_1,58986,"RE Old River One, LLC",RenewablePowerPlant,1,,
1681,RE Columbia Two LLC_1,58990,"RE Columbia Two, LLC",RenewablePowerPlant,1,,
1682,Carlsbad Energy Center_CEC 6,59002,Carlsbad Energy Center,ThermalPowerPlant,1,,
1683,Carlsbad Energy Center_CEC 7,59002,Carlsbad Energy Center,ThermalPowerPlant,2,,
1684,Carlsbad Energy Center_CEC 8,59002,Carlsbad Energy Center,ThermalPowerPlant,3,,
1685,Carlsbad Energy Center_CEC 9,59002,Carlsbad Energy Center,ThermalPowerPlant,4,,
1686,Carlsbad Energy Center_CEC10,59002,Carlsbad Energy Center,ThermalPowerPlant,5,,
1687,Vacaville_GEN 1,59058,Vacaville,RenewablePowerPlant,1,,
1688,Cottonwood Solar LLC (City of Corcoran)_GEN 1,59087,"Cottonwood Solar, LLC (City of Corcoran)",RenewablePowerPlant,1,,
1689,Calipatria Solar Farm_GEN 1,59088,Calipatria Solar Farm,RenewablePowerPlant,1,,
1690,Division 1_GEN 1,59094,Division 1,RenewablePowerPlant,1,,
1691,Division 2_GEN 1,59095,Division 2,RenewablePowerPlant,1,,
1692,Division 3_GEN1,59096,Division 3,RenewablePowerPlant,1,,
1693,Kettering Solar 1_PV1,59098,Kettering Solar 1,RenewablePowerPlant,1,,
1694,Kettering Solar 2_PV1,59099,Kettering Solar 2,RenewablePowerPlant,1,,
1695,CSD 2- Freedom High_57449,59129,CSD 2- Freedom High,RenewablePowerPlant,1,,
1696,CSD 2 - Heritage High_57449,59130,CSD 2 - Heritage High,RenewablePowerPlant,1,,
1697,EAFB - North Base_57449,59132,EAFB - North Base,RenewablePowerPlant,1,,
1698,EAFB - South Base_57449,59133,EAFB - South Base,RenewablePowerPlant,1,,
1699,SDCCD - Miramar_57449,59138,SDCCD - Miramar,RenewablePowerPlant,1,,
1700,SDCWA - Twin Oaks_57449,59139,SDCWA - Twin Oaks,RenewablePowerPlant,1,,
1701,Lancaster Solar 1_LS1,59167,Lancaster Solar 1,RenewablePowerPlant,1,,
1702,Lancaster Solar 2_LS2,59169,Lancaster Solar 2,RenewablePowerPlant,1,,
1703,Hesperia_Oct-94,59182,Hesperia,RenewablePowerPlant,1,,
1704,CID Solar LLC_PV1,59183,"CID Solar, LLC",RenewablePowerPlant,1,,
1705,Farmersville_PV1,59203,Farmersville,RenewablePowerPlant,1,,
1706,Farmersville_PV2,59203,Farmersville,RenewablePowerPlant,2,,
1707,Farmersville_PV3,59203,Farmersville,RenewablePowerPlant,3,,
1708,Porterville 6 and 7_PV1,59219,Porterville 6 and 7,RenewablePowerPlant,1,,
1709,Porterville 6 and 7_PV2,59219,Porterville 6 and 7,RenewablePowerPlant,2,,
1710,Rising Tree Wind Farm II_GEN1,59235,Rising Tree Wind Farm II,RenewablePowerPlant,1,,
1711,Rising Tree Wind Farm III_GEN1,59236,Rising Tree Wind Farm III,RenewablePowerPlant,1,,
1712,Rio Bravo Solar 1 LLC_PV1,59249,Rio Bravo Solar 1 LLC,RenewablePowerPlant,1,,
1713,Rio Bravo Solar II LLC_PV1,59250,Rio Bravo Solar II LLC,RenewablePowerPlant,1,,
1714,Vaca Dixon Battery Storage System_BAT1,59256,Vaca Dixon Battery Storage System,RenewablePowerPlant,1,,
1715,Yerba Buena_YB1,59257,Yerba Buena,RenewablePowerPlant,1,,
1716,Verizon-Torrance_VZ300,59261,Verizon-Torrance,ThermalPowerPlant,1,,
1717,Lancaster Little Rock_LLRC,59262,Lancaster Little Rock,RenewablePowerPlant,1,,
1718,Merced Solar LLC_PV8,59265,Merced Solar LLC,RenewablePowerPlant,1,,
1719,Mission Solar LLC_PV9,59267,Mission Solar LLC,RenewablePowerPlant,1,,
1720,Victor Mesa Linda B2_VMLB2,59269,Victor Mesa Linda B2,RenewablePowerPlant,1,,
1721,Victor Mesa Linda C2_VMLC2,59270,Victor Mesa Linda C2,RenewablePowerPlant,1,,
1722,Victor Mesa Linda D2_VMLD2,59271,Victor Mesa Linda D2,RenewablePowerPlant,1,,
1723,Victor Mesa Linda E2_VMLE2,59272,Victor Mesa Linda E2,RenewablePowerPlant,1,,
1724,SEPV Palmdale East_PALME,59273,SEPV Palmdale East,RenewablePowerPlant,1,,
1725,Life Technologies - Pleasanton_LFT01,59279,Life Technologies - Pleasanton,ThermalPowerPlant,1,,
1726,Kellogg's - San Jose_KLG00,59280,Kellogg's - San Jose,ThermalPowerPlant,1,,
1727,California PV Energy at ISD WWTP_W4236,59283,California PV Energy at ISD WWTP,RenewablePowerPlant,1,,
1728,Waste Mangement Redwood LFGTE_RED1,59299,Waste Mangement Redwood LFGTE,ThermalPowerPlant,1,,
1729,Waste Mangement Redwood LFGTE_RED2,59299,Waste Mangement Redwood LFGTE,ThermalPowerPlant,2,,
1730,Hanford 1 and 2_HAN1,59300,Hanford 1 and 2,RenewablePowerPlant,1,,
1731,Hanford 1 and 2_HAN2,59300,Hanford 1 and 2,RenewablePowerPlant,2,,
1732,Pumpjack Solar I_GEN1,59322,Pumpjack Solar I,RenewablePowerPlant,1,,
1733,Sacramento (SMUD)_SMUPV,59323,Sacramento (SMUD),RenewablePowerPlant,1,,
1734,Golden Acorn Casino_GAC1,59328,Golden Acorn Casino,RenewablePowerPlant,1,,
1735,City of Soledad Water Reclamation_SOL1,59329,City of Soledad Water Reclamation,RenewablePowerPlant,1,,
1736,Taylor Farms_TAY1,59330,Taylor Farms,RenewablePowerPlant,1,,
1737,Anheuser-Busch No2_ANB2,59331,Anheuser-Busch #2,RenewablePowerPlant,1,,
1738,Catalina Solar 2 LLC_INV-1,59334,"Catalina Solar 2, LLC",RenewablePowerPlant,1,,
1739,Quinto Solar PV Project_SSC13,59339,Quinto Solar PV Project,RenewablePowerPlant,1,,
1740,SCE-Snowline-Duncan Road (North)_10400,59359,SCE-Snowline-Duncan Road (North),RenewablePowerPlant,1,,
1741,SCE-Snowline-Duncan Road (South)_11113,59360,SCE-Snowline-Duncan Road (South),RenewablePowerPlant,1,,
1742,City of Tulare Water Facility_SC500,59395,City of Tulare Water Facility,RenewablePowerPlant,1,,
1743,Diamond Valley Solar Project_PV11,59405,Diamond Valley Solar Project,RenewablePowerPlant,1,,
1744,Shafter Solar LLC_1,59408,Shafter Solar LLC,RenewablePowerPlant,1,,
1745,Madelyn Solar LLC_SNL17,59409,"Madelyn Solar, LLC",RenewablePowerPlant,1,,
1746,Rudy Solar LLC_SNL19,59410,"Rudy Solar, LLC",RenewablePowerPlant,1,,
1747,Mitchell Solar LLC_SNL18,59411,"Mitchell Solar, LLC",RenewablePowerPlant,1,,
1748,Algonquin SKIC20 Solar LLC_SKI20,59412,Algonquin SKIC20 Solar LLC,RenewablePowerPlant,1,,
1749,Corcoran Solar 2_C2CA,59413,Corcoran Solar 2,RenewablePowerPlant,1,,
1750,Atwell Island West Solar_AWCA,59414,Atwell Island West Solar,RenewablePowerPlant,1,,
1751,Anaheim Solar Energy Plant_PV1,59416,Anaheim Solar Energy Plant,RenewablePowerPlant,1,,
1752,SCE-Snowline-White Road (South)_11111,59421,SCE-Snowline-White Road (South),RenewablePowerPlant,1,,
1753,SCE-Snowline-White Road (North)_10401,59422,SCE-Snowline-White Road (North),RenewablePowerPlant,1,,
1754,SCE-Snowline-White Rd (Central)_10402,59423,SCE-Snowline-White Rd (Central),RenewablePowerPlant,1,,
1755,Baker Creek Hydroelectric_GENE1,59428,Baker Creek Hydroelectric,HydroPowerPlant,1,,
1756,Baker Creek Hydroelectric_GENE2,59428,Baker Creek Hydroelectric,HydroPowerPlant,2,,
1757,Sierra Solar Greenworks_SSG1,59431,Sierra Solar Greenworks,RenewablePowerPlant,1,,
1758,Adelanto Solar II LLC_SAS,59440,"Adelanto Solar II, LLC",RenewablePowerPlant,1,,
1759,Adelanto Solar LLC_SAS,59441,"Adelanto Solar, LLC",RenewablePowerPlant,1,,
1760,TA-Acacia LLC_WAS1,59443,"TA-Acacia, LLC",RenewablePowerPlant,1,,
1761,P Plant_P-TG4,59456,P Plant,ThermalPowerPlant,1,,
1762,P Plant_P-TG5,59456,P Plant,ThermalPowerPlant,2,,
1763,Q Plant_Q-TG1,59457,Q Plant,ThermalPowerPlant,1,,
1764,W Plant_W-TG1,59458,W Plant,ThermalPowerPlant,1,,
1765,Bowerman Power LFG LLC_GEN01,59461,"Bowerman Power LFG, LLC",ThermalPowerPlant,1,,
1766,Bowerman Power LFG LLC_GEN02,59461,"Bowerman Power LFG, LLC",ThermalPowerPlant,2,,
1767,Bowerman Power LFG LLC_GEN03,59461,"Bowerman Power LFG, LLC",ThermalPowerPlant,3,,
1768,Bowerman Power LFG LLC_GEN04,59461,"Bowerman Power LFG, LLC",ThermalPowerPlant,4,,
1769,Bowerman Power LFG LLC_GEN05,59461,"Bowerman Power LFG, LLC",ThermalPowerPlant,5,,
1770,Bowerman Power LFG LLC_GEN06,59461,"Bowerman Power LFG, LLC",ThermalPowerPlant,6,,
1771,Bowerman Power LFG LLC_GEN07,59461,"Bowerman Power LFG, LLC",ThermalPowerPlant,7,,
1772,Alamo Solar_ALAMO,59469,Alamo Solar,RenewablePowerPlant,1,,
1773,Apple Campus 2 PV_AC2PV,59473,Apple Campus 2 PV,RenewablePowerPlant,1,,
1774,Five Points Solar Park_FRFSP,59523,Five Points Solar Park,RenewablePowerPlant,1,,
1775,Blackwell Solar Park_FRBSP,59524,Blackwell Solar Park,RenewablePowerPlant,1,,
1776,Wright Solar Park_FRWSP,59525,Wright Solar Park,RenewablePowerPlant,1,,
1777,Solar Oasis LLC_OASIS,59528,Solar Oasis LLC,RenewablePowerPlant,1,,
1778,Coronus Adelanto West 1_AWI,59536,Coronus Adelanto West 1,RenewablePowerPlant,1,,
1779,Coronus Adelanto West 2_AW2,59537,Coronus Adelanto West 2,RenewablePowerPlant,1,,
1780,Park Meridian No1_1,59539,Park Meridian #1,RenewablePowerPlant,1,,
1781,Rancho Cucamonga Dist No1_2,59540,Rancho Cucamonga Dist #1,RenewablePowerPlant,1,,
1782,Terra Francesco_3,59541,Terra Francesco,RenewablePowerPlant,1,,
1783,Putah Creek Solar Farm_PCSF,59550,Putah Creek Solar Farm,RenewablePowerPlant,1,,
1784,Vega Solar_VEGA1,59555,Vega Solar,RenewablePowerPlant,1,,
1785,Apple Campus 2 Fuel Cell_AC2FC,59557,Apple Campus 2 Fuel Cell,ThermalPowerPlant,1,,
1786,Colton Solar One LLC_CS001,59597,"Colton Solar One, LLC",RenewablePowerPlant,1,,
1787,Colton Solar Two LLC_CS002,59598,"Colton Solar Two, LLC",RenewablePowerPlant,1,,
1788,Tropico Solar PV Plant_GEN1,59599,Tropico Solar PV Plant,RenewablePowerPlant,1,,
